clock,covid19,others,total
13327,0,6,6
13328,0,7,7
13329,0,8,8
13330,0,9,9
13331,0,8,8
13332,0,9,9
13333,0,8,8
13334,0,8,8
13335,0,8,8
13336,0,9,9
13337,0,6,6
13338,0,6,6
13339,0,4,4
13340,0,4,4
13341,0,1,1
13342,0,2,2
13343,0,2,2
13344,0,2,2
13345,0,2,2
13346,0,3,3
13347,0,3,3
13348,0,4,4
13349,1,4,5
13350,0,3,3
13351,0,4,4
13352,1,4,5
13353,1,4,5
13354,0,4,4
13355,0,5,5
13356,0,5,5
13357,0,5,5
13358,0,4,4
13359,0,4,4
13360,1,4,5
13361,1,4,5
13362,0,4,4
13363,0,5,5
13364,0,5,5
13365,0,5,5
13366,0,4,4
13367,0,4,4
13368,0,4,4
13369,0,4,4
13370,0,2,2
13371,0,2,2
13372,0,2,2
13373,0,1,1
13374,0,1,1
13375,0,0,0
13376,0,1,1
13377,0,0,0
13378,0,1,1
13379,0,1,1
13380,0,1,1
13381,0,1,1
13382,0,1,1
13383,0,1,1
13384,0,1,1
13385,0,2,2
13386,0,2,2
13387,0,2,2
13388,0,2,2
13389,0,2,2
13390,0,3,3
13391,0,3,3
13392,0,2,2
13393,0,3,3
13394,0,3,3
13395,0,4,4
13396,0,3,3
13397,0,3,3
13398,0,1,1
13399,1,1,2
13400,1,2,3
13401,0,2,2
13402,0,2,2
13403,0,3,3
13404,0,3,3
13405,0,4,4
13406,0,4,4
13407,0,5,5
13408,0,6,6
13409,0,5,5
13410,0,6,6
13411,0,6,6
13412,0,7,7
13413,0,7,7
13414,0,8,8
13415,0,7,7
13416,0,7,7
13417,0,8,8
13418,0,6,6
13419,0,7,7
13420,0,7,7
13421,0,6,6
13422,0,7,7
13423,0,7,7
13424,0,5,5
13425,0,5,5
13426,0,4,4
13427,0,5,5
13428,0,4,4
13429,0,4,4
13430,0,4,4
13431,0,3,3
13432,0,3,3
13433,0,2,2
13434,0,3,3
13435,0,3,3
13436,0,2,2
13437,0,3,3
13438,0,3,3
13439,0,2,2
13440,0,3,3
13441,0,3,3
13442,0,0,0
13443,0,1,1
13444,0,0,0
13445,1,0,1
13446,1,0,1
13447,0,1,1
13448,0,2,2
13449,0,3,3
13450,0,2,2
13451,0,3,3
13452,0,3,3
13453,0,2,2
13454,0,2,2
13455,0,2,2
13456,1,2,3
13457,0,2,2
13458,0,2,2
13459,0,2,2
13460,0,2,2
13461,0,3,3
13462,0,3,3
13463,0,3,3
13464,0,3,3
13465,0,3,3
13466,0,4,4
13467,0,3,3
13468,0,4,4
13469,0,4,4
13470,0,3,3
13471,0,4,4
13472,0,4,4
13473,0,4,4
13474,0,5,5
13475,0,4,4
13476,0,4,4
13477,0,5,5
13478,0,4,4
13479,0,4,4
13480,0,4,4
13481,0,5,5
13482,0,5,5
13483,0,3,3
13484,0,3,3
13485,0,2,2
13486,0,3,3
13487,0,3,3
13488,0,4,4
13489,0,3,3
13490,0,4,4
13491,0,5,5
13492,0,4,4
13493,0,4,4
13494,0,3,3
13495,0,4,4
13496,1,4,5
13497,0,4,4
13498,0,5,5
13499,0,5,5
13500,0,6,6
13501,0,6,6
13502,0,6,6
13503,0,6,6
13504,0,6,6
13505,0,7,7
13506,0,6,6
13507,0,7,7
13508,0,7,7
13509,0,6,6
13510,0,6,6
13511,0,4,4
13512,0,4,4
13513,0,4,4
13514,0,5,5
13515,0,5,5
13516,0,5,5
13517,0,5,5
13518,0,5,5
13519,0,5,5
13520,0,5,5
13521,0,5,5
13522,0,5,5
13523,0,5,5
13524,0,5,5
13525,0,6,6
13526,0,5,5
13527,0,5,5
13528,0,4,4
13529,0,4,4
13530,0,2,2
13531,0,3,3
13532,0,3,3
13533,0,3,3
13534,0,1,1
13535,0,2,2
13536,0,2,2
13537,0,2,2
13538,0,0,0
13539,0,1,1
13540,0,1,1
13541,0,0,0
13542,1,0,1
13543,0,0,0
13544,0,0,0
13545,0,1,1
13546,0,1,1
13547,0,0,0
13548,0,0,0
13549,0,0,0
13550,1,0,1
13551,1,0,1
13552,0,0,0
13553,0,1,1
13554,0,1,1
13555,0,1,1
13556,0,1,1
13557,0,2,2
13558,0,2,2
13559,0,2,2
13560,0,2,2
13561,0,2,2
13562,0,3,3
13563,0,2,2
13564,0,2,2
13565,0,3,3
13566,0,1,1
13567,0,1,1
13568,0,2,2
13569,0,3,3
13570,0,2,2
13571,0,3,3
13572,0,2,2
13573,0,3,3
13574,0,3,3
13575,0,4,4
13576,0,2,2
13577,0,3,3
13578,0,2,2
13579,0,2,2
13580,0,3,3
13581,0,3,3
13582,0,3,3
13583,0,3,3
13584,0,4,4
13585,0,4,4
13586,0,3,3
13587,0,3,3
13588,0,4,4
13589,0,4,4
13590,0,5,5
13591,0,4,4
13592,0,4,4
13593,0,5,5
13594,0,4,4
13595,0,4,4
13596,0,4,4
13597,0,5,5
13598,0,3,3
13599,0,3,3
13600,0,3,3
13601,0,2,2
13602,0,3,3
13603,0,3,3
13604,0,2,2
13605,0,2,2
13606,0,3,3
13607,0,2,2
13608,0,3,3
13609,0,3,3
13610,0,1,1
13611,0,1,1
13612,0,1,1
13613,0,2,2
13614,0,2,2
13615,0,3,3
13616,0,3,3
13617,0,2,2
13618,0,3,3
13619,0,4,4
13620,1,4,5
13621,1,4,5
13622,2,4,6
13623,3,4,7
13624,3,5,8
13625,3,5,8
13626,3,5,8
13627,3,6,9
13628,3,7,10
13629,2,7,9
13630,2,8,10
13631,2,9,11
13632,1,10,11
13633,1,11,12
13634,1,11,12
13635,0,11,11
13636,0,12,12
13637,0,9,9
13638,0,9,9
13639,0,10,10
13640,0,10,10
13641,0,9,9
13642,0,10,10
13643,0,9,9
13644,0,10,10
13645,0,9,9
13646,0,9,9
13647,0,10,10
13648,0,9,9
13649,0,10,10
13650,0,11,11
13651,0,10,10
13652,0,11,11
13653,0,11,11
13654,0,11,11
13655,0,11,11
13656,0,11,11
13657,0,10,10
13658,1,10,11
13659,1,10,11
13660,1,10,11
13661,0,9,9
13662,0,10,10
13663,0,10,10
13664,0,8,8
13665,0,8,8
13666,0,9,9
13667,0,8,8
13668,1,8,9
13669,1,8,9
13670,0,9,9
13671,0,9,9
13672,0,8,8
13673,0,8,8
13674,0,9,9
13675,0,7,7
13676,0,7,7
13677,0,8,8
13678,0,7,7
13679,0,8,8
13680,0,9,9
13681,0,8,8
13682,0,8,8
13683,0,7,7
13684,0,7,7
13685,1,7,8
13686,1,7,8
13687,1,8,9
13688,0,9,9
13689,0,10,10
13690,0,11,11
13691,0,12,12
13692,0,11,11
13693,0,11,11
13694,0,10,10
13695,0,11,11
13696,0,11,11
13697,0,10,10
13698,0,11,11
13699,0,12,12
13700,1,12,13
13701,0,12,12
13702,0,12,12
13703,0,13,13
13704,0,13,13
13705,1,13,14
13706,1,13,14
13707,1,13,14
13708,1,13,14
13709,0,13,13
13710,0,13,13
13711,0,14,14
13712,0,15,15
13713,0,14,14
13714,0,15,15
13715,0,15,15
13716,0,16,16
13717,0,17,17
13718,0,16,16
13719,0,17,17
13720,0,13,13
13721,0,14,14
13722,0,15,15
13723,0,15,15
13724,0,15,15
13725,0,13,13
13726,0,13,13
13727,0,14,14
13728,0,13,13
13729,0,14,14
13730,0,10,10
13731,0,10,10
13732,0,9,9
13733,0,9,9
13734,0,9,9
13735,0,8,8
13736,0,9,9
13737,1,9,10
13738,0,9,9
13739,1,9,10
13740,1,10,11
13741,1,11,12
13742,0,11,11
13743,0,12,12
13744,0,10,10
13745,0,11,11
13746,0,11,11
13747,0,11,11
13748,0,11,11
13749,0,10,10
13750,0,10,10
13751,0,11,11
13752,0,11,11
13753,0,12,12
13754,0,13,13
13755,0,12,12
13756,0,12,12
13757,0,11,11
13758,0,12,12
13759,0,12,12
13760,0,8,8
13761,0,8,8
13762,0,6,6
13763,0,6,6
13764,0,7,7
13765,0,7,7
13766,0,6,6
13767,0,6,6
13768,0,7,7
13769,1,7,8
13770,0,8,8
13771,0,9,9
13772,0,10,10
13773,0,10,10
13774,0,10,10
13775,0,10,10
13776,0,10,10
13777,0,9,9
13778,0,9,9
13779,0,10,10
13780,0,11,11
13781,0,11,11
13782,0,11,11
13783,0,10,10
13784,0,10,10
13785,0,9,9
13786,0,9,9
13787,0,7,7
13788,0,7,7
13789,0,8,8
13790,0,9,9
13791,0,8,8
13792,0,8,8
13793,0,6,6
13794,0,6,6
13795,0,7,7
13796,0,6,6
13797,0,6,6
13798,0,6,6
13799,0,6,6
13800,0,6,6
13801,0,4,4
13802,0,4,4
13803,0,4,4
13804,0,3,3
13805,0,3,3
13806,0,3,3
13807,0,4,4
13808,0,4,4
13809,0,4,4
13810,0,4,4
13811,0,3,3
13812,0,4,4
13813,0,5,5
13814,0,5,5
13815,0,5,5
13816,0,4,4
13817,0,5,5
13818,0,5,5
13819,0,4,4
13820,0,4,4
13821,0,4,4
13822,0,5,5
13823,0,5,5
13824,0,6,6
13825,0,7,7
13826,0,6,6
13827,0,7,7
13828,0,6,6
13829,0,6,6
13830,0,4,4
13831,0,5,5
13832,0,5,5
13833,0,6,6
13834,0,5,5
13835,0,5,5
13836,0,6,6
13837,0,6,6
13838,0,7,7
13839,0,7,7
13840,0,8,8
13841,0,6,6
13842,0,7,7
13843,0,6,6
13844,0,6,6
13845,0,5,5
13846,0,5,5
13847,0,6,6
13848,0,5,5
13849,0,5,5
13850,0,4,4
13851,0,4,4
13852,0,3,3
13853,0,4,4
13854,0,4,4
13855,0,2,2
13856,0,3,3
13857,0,3,3
13858,0,3,3
13859,0,3,3
13860,0,3,3
13861,0,2,2
13862,0,2,2
13863,0,2,2
13864,0,2,2
13865,0,2,2
13866,0,1,1
13867,0,1,1
13868,0,1,1
13869,0,1,1
13870,0,2,2
13871,0,2,2
13872,0,1,1
13873,0,1,1
13874,0,2,2
13875,0,2,2
13876,0,2,2
13877,0,2,2
13878,0,2,2
13879,0,2,2
13880,0,2,2
13881,0,3,3
13882,0,2,2
13883,0,2,2
13884,0,2,2
13885,0,1,1
13886,0,2,2
13887,0,2,2
13888,0,3,3
13889,0,2,2
13890,0,3,3
13891,0,3,3
13892,0,3,3
13893,0,3,3
13894,0,4,4
13895,0,4,4
13896,0,3,3
13897,0,3,3
13898,0,4,4
13899,0,4,4
13900,0,4,4
13901,0,5,5
13902,0,6,6
13903,0,7,7
13904,0,7,7
13905,0,7,7
13906,0,7,7
13907,0,7,7
13908,0,7,7
13909,0,6,6
13910,0,6,6
13911,0,5,5
13912,0,5,5
13913,0,6,6
13914,0,4,4
13915,0,4,4
13916,0,4,4
13917,0,5,5
13918,0,5,5
13919,0,4,4
13920,0,4,4
13921,0,4,4
13922,0,4,4
13923,0,4,4
13924,0,3,3
13925,0,3,3
13926,0,2,2
13927,0,2,2
13928,0,2,2
13929,0,2,2
13930,0,2,2
13931,0,2,2
13932,0,1,1
13933,0,1,1
13934,0,1,1
13935,0,2,2
13936,0,1,1
13937,0,2,2
13938,0,1,1
13939,0,1,1
13940,0,2,2
13941,0,1,1
13942,0,1,1
13943,0,2,2
13944,0,2,2
13945,0,2,2
13946,0,2,2
13947,0,1,1
13948,0,2,2
13949,0,2,2
13950,0,2,2
13951,0,2,2
13952,0,1,1
13953,0,1,1
13954,0,1,1
13955,0,2,2
13956,0,2,2
13957,0,3,3
13958,0,4,4
13959,0,3,3
13960,0,4,4
13961,0,5,5
13962,0,5,5
13963,0,4,4
13964,0,4,4
13965,0,4,4
13966,0,4,4
13967,0,5,5
13968,0,5,5
13969,0,6,6
13970,0,4,4
13971,0,4,4
13972,0,5,5
13973,0,6,6
13974,0,6,6
13975,0,7,7
13976,0,8,8
13977,0,8,8
13978,1,8,9
13979,0,8,8
13980,0,8,8
13981,0,8,8
13982,0,6,6
13983,0,7,7
13984,0,6,6
13985,0,7,7
13986,0,7,7
13987,0,7,7
13988,0,5,5
13989,0,5,5
13990,0,4,4
13991,0,4,4
13992,0,4,4
13993,0,4,4
13994,0,1,1
13995,0,1,1
13996,0,2,2
13997,0,2,2
13998,0,1,1
13999,0,1,1
14000,0,2,2
14001,0,2,2
14002,0,1,1
14003,0,2,2
14004,0,2,2
14005,0,2,2
14006,0,2,2
14007,0,1,1
14008,0,1,1
14009,0,1,1
14010,0,2,2
14011,0,3,3
14012,0,2,2
14013,0,3,3
14014,0,4,4
14015,0,4,4
14016,0,4,4
14017,0,5,5
14018,0,5,5
14019,0,5,5
14020,0,4,4
14021,1,4,5
14022,1,5,6
14023,0,6,6
14024,0,7,7
14025,0,8,8
14026,0,7,7
14027,0,8,8
14028,0,8,8
14029,0,7,7
14030,0,8,8
14031,0,7,7
14032,0,7,7
14033,0,7,7
14034,0,6,6
14035,0,7,7
14036,0,8,8
14037,0,9,9
14038,0,8,8
14039,1,8,9
14040,1,9,10
14041,1,10,11
14042,1,10,11
14043,0,11,11
14044,0,12,12
14045,0,12,12
14046,0,12,12
14047,0,12,12
14048,0,13,13
14049,0,13,13
14050,0,10,10
14051,0,11,11
14052,0,11,11
14053,0,11,11
14054,0,11,11
14055,0,12,12
14056,0,12,12
14057,0,12,12
14058,0,12,12
14059,0,12,12
14060,0,11,11
14061,0,11,11
14062,0,8,8
14063,0,8,8
14064,0,6,6
14065,0,6,6
14066,0,6,6
14067,0,7,7
14068,0,7,7
14069,0,8,8
14070,0,6,6
14071,0,6,6
14072,0,7,7
14073,0,5,5
14074,0,6,6
14075,0,6,6
14076,0,7,7
14077,0,8,8
14078,0,8,8
14079,0,8,8
14080,0,8,8
14081,0,9,9
14082,0,5,5
14083,0,6,6
14084,0,6,6
14085,0,6,6
14086,0,5,5
14087,0,5,5
14088,0,4,4
14089,1,4,5
14090,0,4,4
14091,0,4,4
14092,0,5,5
14093,0,4,4
14094,0,4,4
14095,0,5,5
14096,0,5,5
14097,0,5,5
14098,0,5,5
14099,0,5,5
14100,0,5,5
14101,0,5,5
14102,0,5,5
14103,0,4,4
14104,0,4,4
14105,0,3,3
14106,0,3,3
14107,0,2,2
14108,0,3,3
14109,0,3,3
14110,0,3,3
14111,0,4,4
14112,0,4,4
14113,0,4,4
14114,0,5,5
14115,0,4,4
14116,0,5,5
14117,0,5,5
14118,0,5,5
14119,0,5,5
14120,0,5,5
14121,0,4,4
14122,0,5,5
14123,0,5,5
14124,0,5,5
14125,0,3,3
14126,0,4,4
14127,0,4,4
14128,0,5,5
14129,0,4,4
14130,0,4,4
14131,0,4,4
14132,0,4,4
14133,0,4,4
14134,0,3,3
14135,0,3,3
14136,0,3,3
14137,0,3,3
14138,0,4,4
14139,0,3,3
14140,0,3,3
14141,0,4,4
14142,0,4,4
14143,0,4,4
14144,0,4,4
14145,0,5,5
14146,0,5,5
14147,0,4,4
14148,0,4,4
14149,0,4,4
14150,0,5,5
14151,0,5,5
14152,0,5,5
14153,0,5,5
14154,0,5,5
14155,0,6,6
14156,0,6,6
14157,0,6,6
14158,0,5,5
14159,0,6,6
14160,0,7,7
14161,0,8,8
14162,0,8,8
14163,0,8,8
14164,0,9,9
14165,0,8,8
14166,0,9,9
14167,0,10,10
14168,0,11,11
14169,0,11,11
14170,0,11,11
14171,0,8,8
14172,0,8,8
14173,0,9,9
14174,0,7,7
14175,0,7,7
14176,0,8,8
14177,0,6,6
14178,0,6,6
14179,0,7,7
14180,0,6,6
14181,0,6,6
14182,0,5,5
14183,0,5,5
14184,0,5,5
14185,0,4,4
14186,0,4,4
14187,0,4,4
14188,0,3,3
14189,0,3,3
14190,0,3,3
14191,0,4,4
14192,0,2,2
14193,0,2,2
14194,0,3,3
14195,0,3,3
14196,0,3,3
14197,0,3,3
14198,0,3,3
14199,0,2,2
14200,0,2,2
14201,0,3,3
14202,0,3,3
14203,0,3,3
14204,0,3,3
14205,0,3,3
14206,0,2,2
14207,0,2,2
14208,0,2,2
14209,0,2,2
14210,0,2,2
14211,0,2,2
14212,0,1,1
14213,0,2,2
14214,0,2,2
14215,0,2,2
14216,0,1,1
14217,0,1,1
14218,0,1,1
14219,0,1,1
14220,0,2,2
14221,0,1,1
14222,0,1,1
14223,0,2,2
14224,0,1,1
14225,0,1,1
14226,0,1,1
14227,0,2,2
14228,0,2,2
14229,0,2,2
14230,0,3,3
14231,0,3,3
14232,0,3,3
14233,0,4,4
14234,0,5,5
14235,0,5,5
14236,0,5,5
14237,0,6,6
14238,0,3,3
14239,0,3,3
14240,0,2,2
14241,0,2,2
14242,0,3,3
14243,0,3,3
14244,0,1,1
14245,0,2,2
14246,0,2,2
14247,0,1,1
14248,0,2,2
14249,0,1,1
14250,0,2,2
14251,0,2,2
14252,0,2,2
14253,0,0,0
14254,0,0,0
14255,0,0,0
14256,0,0,0
14257,0,0,0
14258,1,0,1
14259,0,0,0
14260,0,1,1
14261,0,2,2
14262,0,1,1
14263,0,1,1
14264,0,1,1
14265,0,0,0
14266,0,0,0
14267,0,0,0
14268,0,0,0
14269,0,1,1
14270,0,1,1
14271,0,1,1
14272,1,1,2
14273,1,1,2
14274,0,1,1
14275,0,2,2
14276,0,1,1
14277,0,1,1
14278,0,1,1
14279,0,2,2
14280,0,2,2
14281,0,2,2
14282,0,2,2
14283,0,1,1
14284,0,2,2
14285,0,1,1
14286,0,2,2
14287,0,2,2
14288,0,3,3
14289,0,3,3
14290,0,2,2
14291,0,3,3
14292,0,3,3
14293,0,2,2
14294,0,3,3
14295,0,3,3
14296,0,3,3
14297,0,2,2
14298,0,3,3
14299,0,2,2
14300,0,2,2
14301,0,2,2
14302,0,1,1
14303,0,1,1
14304,0,2,2
14305,0,1,1
14306,0,2,2
14307,0,2,2
14308,0,2,2
14309,0,2,2
14310,0,1,1
14311,0,2,2
14312,0,1,1
14313,0,1,1
14314,0,2,2
14315,0,2,2
14316,0,2,2
14317,0,3,3
14318,0,3,3
14319,0,3,3
14320,0,4,4
14321,0,5,5
14322,0,5,5
14323,0,5,5
14324,0,5,5
14325,0,4,4
14326,0,5,5
14327,0,4,4
14328,0,4,4
14329,0,5,5
14330,0,5,5
14331,0,6,6
14332,0,6,6
14333,0,5,5
14334,1,5,6
14335,1,5,6
14336,1,5,6
14337,0,5,5
14338,0,5,5
14339,0,3,3
14340,0,3,3
14341,0,3,3
14342,0,3,3
14343,0,4,4
14344,0,3,3
14345,0,3,3
14346,0,3,3
14347,0,2,2
14348,0,3,3
14349,0,4,4
14350,0,1,1
14351,0,2,2
14352,0,2,2
14353,0,2,2
14354,0,2,2
14355,0,3,3
14356,0,3,3
14357,0,2,2
14358,0,2,2
14359,0,3,3
14360,0,2,2
14361,0,2,2
14362,0,2,2
14363,0,1,1
14364,0,1,1
14365,0,1,1
14366,0,1,1
14367,0,1,1
14368,0,2,2
14369,0,0,0
14370,0,1,1
14371,0,2,2
14372,1,2,3
14373,0,2,2
14374,0,2,2
14375,0,2,2
14376,0,2,2
14377,0,2,2
14378,0,2,2
14379,0,2,2
14380,0,2,2
14381,0,3,3
14382,0,3,3
14383,0,4,4
14384,0,4,4
14385,0,4,4
14386,0,3,3
14387,0,3,3
14388,0,4,4
14389,0,4,4
14390,0,3,3
14391,0,4,4
14392,0,2,2
14393,0,3,3
14394,0,3,3
14395,0,4,4
14396,0,4,4
14397,0,4,4
14398,0,4,4
14399,0,3,3
14400,0,4,4
14401,0,4,4
14402,0,5,5
14403,0,5,5
14404,1,5,6
14405,0,5,5
14406,0,5,5
14407,0,4,4
14408,0,4,4
14409,0,3,3
14410,0,4,4
14411,0,3,3
14412,0,3,3
14413,0,2,2
14414,0,3,3
14415,0,4,4
14416,0,3,3
14417,0,4,4
14418,0,4,4
14419,0,2,2
14420,0,3,3
14421,0,3,3
14422,0,3,3
14423,0,3,3
14424,0,4,4
14425,0,5,5
14426,0,5,5
14427,0,6,6
14428,0,6,6
14429,0,6,6
14430,0,6,6
14431,0,6,6
14432,0,7,7
14433,0,7,7
14434,0,8,8
14435,0,8,8
14436,0,9,9
14437,0,10,10
14438,0,10,10
14439,0,10,10
14440,0,10,10
14441,0,9,9
14442,0,9,9
14443,0,9,9
14444,0,9,9
14445,0,9,9
14446,0,10,10
14447,0,10,10
14448,0,9,9
14449,0,9,9
14450,0,7,7
14451,0,7,7
14452,0,7,7
14453,0,6,6
14454,0,6,6
14455,0,5,5
14456,0,5,5
14457,0,6,6
14458,0,4,4
14459,0,4,4
14460,0,5,5
14461,0,5,5
14462,0,4,4
14463,0,5,5
14464,0,4,4
14465,1,4,5
14466,1,5,6
14467,1,5,6
14468,1,5,6
14469,1,5,6
14470,1,5,6
14471,0,6,6
14472,0,7,7
14473,1,7,8
14474,0,8,8
14475,0,8,8
14476,0,9,9
14477,0,10,10
14478,0,11,11
14479,0,11,11
14480,0,11,11
14481,0,12,12
14482,0,12,12
14483,0,13,13
14484,0,14,14
14485,0,14,14
14486,0,14,14
14487,0,12,12
14488,0,12,12
14489,0,10,10
14490,0,11,11
14491,0,11,11
14492,0,12,12
14493,0,12,12
14494,0,13,13
14495,0,12,12
14496,0,12,12
14497,0,12,12
14498,0,13,13
14499,0,13,13
14500,0,13,13
14501,0,10,10
14502,0,11,11
14503,0,10,10
14504,0,10,10
14505,0,10,10
14506,0,10,10
14507,0,9,9
14508,0,10,10
14509,0,9,9
14510,0,10,10
14511,0,10,10
14512,0,10,10
14513,0,9,9
14514,0,10,10
14515,0,10,10
14516,0,9,9
14517,0,10,10
14518,0,10,10
14519,0,10,10
14520,0,10,10
14521,0,9,9
14522,0,9,9
14523,0,9,9
14524,0,9,9
14525,0,9,9
14526,0,9,9
14527,0,8,8
14528,0,9,9
14529,0,10,10
14530,0,9,9
14531,0,10,10
14532,0,10,10
14533,0,10,10
14534,0,10,10
14535,0,5,5
14536,0,6,6
14537,0,6,6
14538,0,5,5
14539,0,5,5
14540,0,6,6
14541,0,5,5
14542,0,6,6
14543,0,5,5
14544,0,5,5
14545,1,5,6
14546,1,5,6
14547,0,5,5
14548,0,5,5
14549,0,5,5
14550,0,4,4
14551,0,4,4
14552,0,4,4
14553,0,4,4
14554,0,4,4
14555,0,5,5
14556,0,4,4
14557,1,4,5
14558,1,4,5
14559,0,4,4
14560,0,4,4
14561,0,5,5
14562,0,5,5
14563,0,5,5
14564,0,3,3
14565,0,3,3
14566,0,3,3
14567,0,4,4
14568,0,4,4
14569,0,4,4
14570,0,5,5
14571,0,4,4
14572,0,4,4
14573,0,4,4
14574,0,3,3
14575,0,3,3
14576,0,4,4
14577,0,4,4
14578,0,3,3
14579,0,3,3
14580,0,4,4
14581,0,3,3
14582,0,3,3
14583,0,3,3
14584,0,2,2
14585,0,3,3
14586,0,3,3
14587,0,3,3
14588,0,3,3
14589,0,4,4
14590,0,3,3
14591,0,3,3
14592,0,2,2
14593,0,3,3
14594,0,2,2
14595,0,2,2
14596,0,3,3
14597,0,4,4
14598,0,4,4
14599,0,5,5
14600,0,4,4
14601,0,4,4
14602,0,5,5
14603,0,4,4
14604,0,4,4
14605,0,4,4
14606,0,4,4
14607,0,1,1
14608,0,1,1
14609,0,1,1
14610,0,1,1
14611,0,1,1
14612,0,2,2
14613,0,3,3
14614,0,2,2
14615,1,2,3
14616,1,3,4
14617,0,2,2
14618,0,3,3
14619,0,3,3
14620,0,3,3
14621,0,2,2
14622,0,2,2
14623,0,2,2
14624,0,1,1
14625,0,2,2
14626,0,2,2
14627,0,1,1
14628,0,1,1
14629,0,0,0
14630,0,0,0
14631,0,0,0
14632,0,0,0
14633,0,0,0
14634,0,0,0
14635,0,0,0
14636,0,0,0
14637,0,0,0
14638,0,0,0
14639,0,0,0
14640,0,1,1
14641,0,0,0
14642,0,0,0
14643,0,1,1
14644,0,0,0
14645,0,0,0
14646,0,0,0
14647,0,0,0
14648,0,0,0
14649,0,0,0
14650,0,0,0
14651,0,0,0
14652,0,0,0
14653,0,0,0
14654,0,0,0
14655,0,0,0
14656,1,0,1
14657,0,0,0
14658,0,0,0
14659,0,1,1
14660,0,0,0
14661,0,0,0
14662,0,0,0
14663,0,0,0
14664,0,0,0
14665,0,0,0
14666,0,0,0
14667,0,0,0
14668,0,1,1
14669,0,2,2
14670,0,2,2
14671,0,3,3
14672,0,4,4
14673,0,4,4
14674,0,4,4
14675,0,4,4
14676,0,3,3
14677,0,4,4
14678,0,5,5
14679,0,4,4
14680,0,4,4
14681,0,3,3
14682,0,3,3
14683,0,4,4
14684,0,3,3
14685,0,3,3
14686,0,2,2
14687,0,2,2
14688,0,3,3
14689,0,4,4
14690,0,3,3
14691,0,3,3
14692,0,3,3
14693,0,4,4
14694,0,3,3
14695,0,3,3
14696,0,3,3
14697,0,2,2
14698,0,2,2
14699,0,3,3
14700,0,3,3
14701,0,3,3
14702,0,1,1
14703,0,1,1
14704,0,2,2
14705,0,2,2
14706,0,3,3
14707,0,3,3
14708,0,4,4
14709,0,3,3
14710,0,3,3
14711,0,3,3
14712,0,3,3
14713,0,2,2
14714,0,3,3
14715,0,3,3
14716,0,3,3
14717,0,3,3
14718,0,3,3
14719,0,3,3
14720,0,4,4
14721,0,4,4
14722,0,4,4
14723,0,5,5
14724,0,5,5
14725,0,5,5
14726,0,3,3
14727,0,3,3
14728,0,2,2
14729,0,2,2
14730,0,2,2
14731,0,3,3
14732,0,3,3
14733,0,3,3
14734,0,2,2
14735,0,3,3
14736,0,1,1
14737,0,2,2
14738,0,3,3
14739,0,4,4
14740,0,4,4
14741,0,3,3
14742,0,3,3
14743,0,4,4
14744,0,4,4
14745,0,5,5
14746,0,5,5
14747,0,5,5
14748,0,6,6
14749,0,6,6
14750,0,7,7
14751,0,6,6
14752,0,6,6
14753,0,6,6
14754,0,7,7
14755,0,7,7
14756,0,6,6
14757,0,6,6
14758,0,7,7
14759,0,6,6
14760,0,6,6
14761,0,6,6
14762,0,6,6
14763,0,7,7
14764,0,7,7
14765,0,8,8
14766,0,8,8
14767,0,7,7
14768,0,8,8
14769,0,8,8
14770,0,8,8
14771,0,6,6
14772,0,6,6
14773,0,7,7
14774,0,7,7
14775,0,7,7
14776,0,5,5
14777,0,6,6
14778,0,6,6
14779,0,5,5
14780,0,6,6
14781,0,6,6
14782,0,5,5
14783,0,6,6
14784,0,5,5
14785,0,5,5
14786,0,6,6
14787,0,6,6
14788,0,6,6
14789,0,7,7
14790,0,7,7
14791,0,5,5
14792,0,5,5
14793,0,4,4
14794,0,4,4
14795,0,2,2
14796,0,3,3
14797,0,4,4
14798,0,3,3
14799,0,3,3
14800,0,3,3
14801,0,3,3
14802,0,4,4
14803,0,4,4
14804,0,4,4
14805,0,4,4
14806,0,3,3
14807,0,4,4
14808,0,4,4
14809,0,5,5
14810,0,5,5
14811,0,4,4
14812,0,5,5
14813,0,5,5
14814,0,6,6
14815,0,7,7
14816,0,6,6
14817,0,6,6
14818,0,7,7
14819,0,5,5
14820,0,5,5
14821,0,6,6
14822,0,5,5
14823,0,5,5
14824,0,5,5
14825,0,5,5
14826,0,6,6
14827,0,7,7
14828,0,8,8
14829,0,6,6
14830,0,6,6
14831,0,6,6
14832,0,6,6
14833,0,6,6
14834,0,6,6
14835,0,6,6
14836,0,6,6
14837,0,6,6
14838,0,4,4
14839,0,4,4
14840,0,4,4
14841,0,4,4
14842,0,3,3
14843,0,3,3
14844,0,3,3
14845,0,3,3
14846,0,3,3
14847,0,4,4
14848,0,4,4
14849,0,4,4
14850,0,2,2
14851,0,3,3
14852,0,2,2
14853,0,2,2
14854,1,2,3
14855,1,2,3
14856,0,3,3
14857,0,3,3
14858,0,3,3
14859,0,2,2
14860,0,2,2
14861,0,3,3
14862,0,3,3
14863,0,3,3
14864,0,2,2
14865,0,2,2
14866,0,2,2
14867,0,3,3
14868,0,4,4
14869,0,3,3
14870,0,4,4
14871,0,4,4
14872,0,3,3
14873,0,3,3
14874,0,2,2
14875,0,3,3
14876,0,2,2
14877,0,3,3
14878,0,3,3
14879,0,3,3
14880,0,3,3
